square_id,value_mean,value_median,record_count,value_sum,avg_values_count
928,0.15003865700476948,0.1275950028531315,731,109.6782582704865,3.5637727759914255
929,0.128155134840614,0.1033927355440556,833,106.75322732223145,3.6256038647342996
930,0.14683999635569217,0.1240032727804009,720,105.72479737609837,3.582788671023965
931,0.18734555492516286,0.1541660877712129,809,151.56255393445676,3.809897879025923
932,0.14683999635569217,0.1240032727804009,720,105.72479737609837,3.58414766558089
933,0.15577670741480582,0.1208122903779657,893,139.1085997214216,3.8058124174372523
934,0.2007982107010363,0.1416753152011354,942,189.15191448037618,3.7010974822466105
935,0.3459255444637104,0.2629432548813815,851,294.38263833861754,3.7278617710583153
936,0.36761454837982915,0.27784009469388,814,299.23824238118095,3.691711851278079
937,0.36761454837982915,0.27784009469388,814,299.23824238118095,3.691711851278079
938,0.36761454837982915,0.27784009469388,814,299.23824238118095,3.691711851278079
939,0.36761454837982915,0.27784009469388,814,299.23824238118095,3.688664596273292
940,0.3641362610874952,0.2819217342462184,846,308.05927688002095,3.6833084947839048
941,0.43990252899828214,0.33481521544689785,846,372.1575395325467,3.6833084947839048
942,0.4675653546184221,0.3644564092436799,804,375.92254511321136,3.665562913907285
943,0.43357038197113357,0.3329888158063282,862,373.7376692591171,3.686513629842181
944,0.4777316560908029,0.3972039401798262,823,393.1731529627308,3.6642913697545527
945,0.6303399837636435,0.5355140379412924,913,575.5004051762065,3.8948339483394836
946,1.493675915727837,1.2866224642716866,929,1387.6249257111606,3.9060442848593655
947,1.437733887828115,1.19981141781443,961,1381.6622662028185,3.9437206878582596
948,1.7222154003617531,1.4331103569697272,942,1622.3269071407715,3.9072696050372064
949,1.9150377891598127,1.664011767100396,889,1702.4685945630736,3.810886252616888
950,1.8678765635059245,1.3998871893764702,922,1722.1821915524624,3.798032786885246
951,2.5853587063755903,1.9580944486745755,793,2050.189454155843,3.5635673624288424
952,2.427690994801893,1.8094001212643105,793,1925.1589588779011,3.5635673624288424
953,1.5559259178021307,1.214912648452877,808,1257.1881415841217,4.008566978193146
954,1.3753358908594657,1.1267998119273115,763,1049.3812847257723,4.06079295154185
955,1.7661529974813106,1.0891594499076689,686,1211.580956272179,4.094804010938924
956,1.555832476591367,1.0100692918215004,723,1124.8668805755583,4.080035971223022
957,0.8692832188458939,0.6146202725731225,796,691.9494422013315,4.193198263386397
958,0.6806678163401245,0.4905492760402371,809,550.6602634191607,4.180972818311874
959,0.2744517587103193,0.190890449188066,802,220.11031048567608,4.183567727609178
960,0.38168525553857646,0.2887420323050208,825,314.89033581932557,4.144957983193278
961,0.47466294752124966,0.3665622915930311,904,429.0953045592097,4.128115942028986
962,0.6646646528990919,0.5478055386815325,771,512.4564473851999,4.12826420890937
963,0.8431562199994016,0.6825212555332761,840,708.2512247994973,4.029581529581529
964,1.23440470301359,1.0155170777575302,833,1028.2591176103206,4.045321637426901
965,1.2472006567340908,1.0264967837589911,867,1081.3229693884566,4.015636105188344
966,1.253314442276149,1.0888440066120522,794,995.1316671672623,3.6818980667838312
967,1.1799587778613898,0.9828915335499062,819,966.3862390684783,3.679539852095316
968,0.96970076386697,0.7722802076216153,893,865.9427821332042,3.8296107211231654
969,0.7313749459202021,0.4612422776641874,812,593.8764560872041,3.7267716535433073
970,0.870454188454043,0.6114820856497067,681,592.7793023372033,3.570135746606335
971,0.3648991525167333,0.2808963003215784,708,258.3485999818472,3.5728051391862956
972,0.2813873413762406,0.2162429331117,628,176.7112503842791,3.710059171597633
973,0.2823854016828528,0.2162429331117,628,177.33803225683158,3.710059171597633
974,0.2823854016828528,0.2162429331117,628,177.33803225683158,3.710059171597633
975,0.2600269405902255,0.1825443739329603,746,193.98009768030823,3.492015968063872
976,0.3220917724271799,0.2293384281327292,803,258.6396932590255,3.4761484098939928
977,0.19288178775774115,0.1506443828919511,668,128.84503422217108,3.615873015873016
978,0.16910267242041038,0.12699882282206448,736,124.45956690142205,3.6377952755905514
979,0.15039882882037886,0.1089447122728285,736,110.69353801179885,3.6377952755905514
980,0.17163866315590628,0.1237710066047857,651,111.736769714495,3.5972894482090996
981,0.18082355894119398,0.1507244805718312,626,113.19554789718744,3.6485148514851486
982,0.17247111275734592,0.1349586329571193,651,112.27869440503218,3.6908396946564888
983,0.15862008485077594,0.1178245852769594,651,103.26167523785514,3.6908396946564888
984,0.09402689250383657,0.0652648883635752,744,69.9560080228544,3.6904948939512963
985,0.09832351590156663,0.0671282902506133,544,53.48799265045225,3.740863787375415
986,0.09935740588270747,0.0671282902506133,544,54.05042880019286,3.740863787375415
987,0.09935740588270747,0.0671282902506133,544,54.05042880019286,3.740863787375415
988,0.09935740588270747,0.0671282902506133,544,54.05042880019286,3.740863787375415
989,0.09935740588270747,0.0671282902506133,544,54.05042880019286,3.740863787375415
990,0.08544830252610194,0.05714473305206355,620,52.977947566183204,3.644488579940417
991,0.09584821146128727,0.0728203375842085,483,46.294686135801754,3.7851140456182475
992,0.08898053881881848,0.0636563812175229,499,44.40128887059042,3.7783018867924527
993,0.06857409294509992,0.0316210117419966,499,34.21847237960486,3.7783018867924527
994,0.09474206899523653,0.056836840063702,346,32.78075587235184,4.016616314199395
995,0.08865962592360713,0.056836840063702,787,69.77512560187881,3.5833333333333335
996,0.6896849260764315,0.5041456432474977,856,590.3702967214253,3.7504587155963303
997,1.1796360553790262,0.9835280751750172,743,876.4695891466165,3.7502034174125307
998,1.246540946019188,1.066471923353715,723,901.249103971873,3.753899480069324
999,1.2457218766623508,1.0656761867976905,723,900.6569168268796,3.753899480069324
1000,1.0967881880973256,0.8723846209414394,779,854.3979985278166,3.7603369065849925
1001,0.12063885545174692,0.0903861462111345,678,81.79314399628441,3.496954933008526
1002,0.09637475610762847,0.062259574267116896,864,83.267789276991,3.616911764705882
1003,0.11064272235325343,0.0797886420309774,719,79.55211737198921,3.5642701525054465
1004,0.12315233114120669,0.08863228505959656,754,92.85685768046984,3.7054478301015696
1005,0.09150008566170206,0.0586311666749722,975,89.21258352015951,3.9128902316213496
1006,0.08554301007446441,0.05279645071557725,928,79.38391334910297,3.699475065616798
1007,0.07683623577495398,0.0540771719053051,864,66.38650770956023,3.86323155216285
1008,0.1567644081853267,0.1097688551799039,913,143.12590467320328,3.8442808607021517
1009,0.10902581119410505,0.0850174965157241,737,80.35202285005542,3.7551020408163267
1010,0.11176829466512413,0.0844177024689641,737,82.37323316819648,3.7551020408163267
1011,0.1157560301977021,0.0874956697367574,737,85.31219425570644,3.7551020408163267
1012,0.12476708919191254,0.0884983390174527,737,91.95334473443954,3.7551020408163267
1013,0.12985127957604325,0.0916114186186828,737,95.70039304754388,3.7551020408163267
1014,0.13151480066732035,0.0952957991913951,725,95.34823048380726,3.764319248826291
1015,0.12849609071694792,0.0937573265975427,739,94.95861103982452,3.7919642857142857
1016,0.09349858489130206,0.0709392260049335,791,73.95738064901992,3.8980362537764353
1017,0.087364625312321,0.0573515636991452,715,62.465707098309515,3.7908067542213884
1018,0.09750974658731597,0.07598110459876134,740,72.15721247461381,3.585095669687815
1019,0.12076846062716248,0.0996626530830062,691,83.45100629336928,3.5575418994413406
1020,0.11501249031697108,0.0941234715578756,745,85.68430528614346,3.5522233712512925
1021,0.11534330813904968,0.0979516420107029,762,87.89160080195586,3.573529411764706
1022,0.10529517289219101,0.0917773634694974,737,77.60254242154477,3.60082304526749
1023,0.09476908119695247,0.0828876108416242,737,69.84481284215397,3.60082304526749
1024,0.37251376138009934,0.25057333094481515,960,357.6132109248954,3.5699414443721533
1025,0.10040592535289942,0.0903985691581271,690,69.2800884935006,3.5564245810055866
1026,0.10040592535289942,0.0903985691581271,690,69.2800884935006,3.5564245810055866
1027,0.09832935029678035,0.0899107763344455,748,73.5503540219917,3.54788877445932
1028,0.09928395256608953,0.08650047233098895,846,83.99422387091174,3.621473354231975
1029,0.09796696630934412,0.08032129632253546,896,87.77840181317234,3.679312813171081
1030,0.09735097459409976,0.0809022444824238,741,72.13707217422792,3.5944841675178756
1031,0.13385821632789538,0.1151898189522606,737,98.65350543365889,3.602051282051282
1032,0.1378393253192614,0.1166104292674329,737,101.58758276029566,3.60082304526749
1033,0.14649221193582015,0.1132066403798198,864,126.5692711125486,3.663027656477438
1034,0.2926544622040851,0.2156678453295267,908,265.73025168130926,3.7523510971786833
1035,0.36761454837982915,0.27784009469388,814,299.23824238118095,3.691711851278079
1036,0.36761454837982915,0.27784009469388,814,299.23824238118095,3.691711851278079
1037,0.36761454837982915,0.27784009469388,814,299.23824238118095,3.691711851278079
1038,0.36761454837982915,0.27784009469388,814,299.23824238118095,3.691711851278079
1039,0.36761454837982915,0.27784009469388,814,299.23824238118095,3.688664596273292
1040,0.41713844602562733,0.3225797980489513,846,352.89912533768074,3.6833084947839048
1041,0.4675653546184221,0.3644564092436799,804,375.92254511321136,3.665562913907285
1042,0.4675653546184221,0.3644564092436799,804,375.92254511321136,3.665562913907285
1043,0.4534046044436596,0.35056047625646247,804,364.5373019727023,3.783113865220759
1044,0.43492744652411847,0.3719445741479031,823,357.9452884893495,3.8066618392469227
1045,0.9181757452626829,0.8011285620352474,913,838.2944554248295,3.913095238095238
1046,1.6005692432285907,1.3731956348013563,879,1406.9003647979312,3.8415622697126013
1047,2.0287604425803996,1.8193714889086603,879,1783.2804290281713,3.8415622697126013
1048,2.0328422265328143,1.846882823526295,836,1699.4561013814327,3.850079744816587
1049,2.0374133525266336,1.8509331270035956,836,1703.2775627122655,3.850079744816587
1050,1.8800792476847599,1.5909288293077395,901,1693.9514021639686,3.795485636114911
1051,2.8651421714470597,2.1730618517724487,737,2111.609780356483,3.545360824742268
1052,2.5681117645076497,1.951648809696028,793,2036.5126292545663,3.5635673624288424
1053,1.9613414708377939,1.482494934102906,841,1649.4881769745846,4.000694444444444
1054,1.2018748680809836,1.0051349549265824,797,957.894269860544,4.055905511811024
1055,1.7806325721085507,1.1492509606812988,677,1205.488251317489,4.083969465648855
1056,1.5023810272818503,1.1033774417687436,718,1078.7095775883686,4.078026905829597
1057,1.140066350024457,0.8239093127132462,769,876.7110231688075,4.2034405385190725
1058,1.2050654828045602,0.8893241667553591,769,926.6953562767068,4.2034405385190725
1059,0.5746167108401354,0.44363275142070546,848,487.2749707924349,4.210425937698665
1060,0.5197398983702549,0.426292445544409,809,420.46957778153626,4.162237762237762
1061,0.6341797296377967,0.5267408328177986,775,491.4892904692924,4.125463994060876
1062,0.657544104590069,0.5404491437576008,771,506.96650463894315,4.12826420890937
1063,0.9375295026044573,0.7636857569443478,839,786.5872526851397,4.034008683068017
1064,1.2107635821748177,1.0027782423349516,833,1008.5660639516232,4.045321637426901
1065,1.0954998068800728,0.8613579093991833,878,961.8488304407039,4.038754325259515
1066,1.0626455543212314,0.8823457553641658,861,914.9378222705802,3.7932460372157135
1067,0.838841513533082,0.7498275489342826,861,722.2425431519836,3.7932460372157135
1068,0.7401124124901203,0.632173027933314,809,598.7509417045073,3.847272727272727
1069,0.7319459437177238,0.635024715644284,822,601.659565735969,3.7216174183514776
1070,0.849524429233409,0.6115588187556832,747,634.5947486373565,3.761622992392223
1071,0.8192115524734722,0.4154823233231891,694,568.5328174165898,3.6222684703433923
1072,0.2546158509180405,0.1993897242725716,694,176.7034005371201,3.6222684703433923
1073,0.23100029472908082,0.1783442199117966,667,154.0771965842969,3.6724137931034484
1074,0.223060507346708,0.1735021619874954,667,148.78135840025422,3.6724137931034484
1075,0.4678094105076169,0.3379260716902466,899,420.56066004634755,3.447954055994257
1076,0.1841259704026441,0.12632191816769733,914,168.2911369480167,3.43466107617051
1077,0.17305824254866256,0.12872148347829104,736,127.37086651581564,3.6377952755905514
1078,0.1513079056430703,0.1089447122728285,751,113.63223713794581,3.635434412265758
1079,0.1736712094733805,0.1358603251555168,651,113.05995736717071,3.5972894482090996
1080,0.17387774813734166,0.1379772988036155,651,113.19441403740943,3.5972894482090996
1081,0.18082355894119398,0.1507244805718312,626,113.19554789718744,3.6485148514851486
1082,0.17147483498657196,0.1314513335359157,663,113.68781559609721,3.637750238322212
1083,0.18162490598066297,0.1496881183369705,663,120.41731266517955,3.637750238322212
1084,0.15103059744107905,0.1156697277898142,755,114.02810106801469,3.6499215070643642
1085,0.08078523898602122,0.0506157197841177,670,54.126110120634216,3.7027729636048528
1086,0.09130139509347601,0.0601008237132554,592,54.050425895337796,3.687958115183246
1087,0.09935740588270747,0.0671282902506133,544,54.05042880019286,3.740863787375415
1088,0.09935740588270747,0.0671282902506133,544,54.05042880019286,3.740863787375415
1089,0.07607898494596874,0.0418590508079705,719,54.70079017615152,3.588285960378984
1090,0.07332142037813966,0.0485129825993255,747,54.771101022470326,3.5913891145410237
1091,0.09584821146128727,0.0728203375842085,483,46.294686135801754,3.7851140456182475
1092,0.19587991107901134,0.1585069830323842,808,158.27096815184117,3.61484593837535
1093,0.0956047202438338,0.056836840063702,346,33.079233204366496,4.016616314199395
1094,0.09408221902778241,0.056836840063702,346,32.55244778361271,4.016616314199395
1095,0.0956047202438338,0.056836840063702,346,33.079233204366496,4.016616314199395
1096,0.5671805406018753,0.4767313593580426,710,402.69818382733143,3.7356223175965666
1097,1.1796360553790262,0.9835280751750172,743,876.4695891466165,3.7502034174125307
1098,1.2446883178706898,1.0620512957914567,723,899.9096538205088,3.753899480069324
1099,1.1833944419195512,1.0036456847052533,723,855.5941815078355,3.753899480069324
1100,1.246540946019188,1.066471923353715,723,901.249103971873,3.753899480069324
1101,0.1100169294601557,0.0784685268532639,754,82.9527648129574,3.7054478301015696
1102,0.09674936215980967,0.0611119946705672,937,90.65415234374166,3.6824242424242426
1103,0.11039783176984369,0.0789180351131611,754,83.23996515446214,3.7054478301015696
1104,0.124651675847857,0.0903370900172628,773,96.35574543039345,3.7587412587412588
1105,0.10435747312712437,0.0723344456103178,864,90.16485678183545,3.6745860331173508
1106,0.057729252573141196,0.0333608800020004,895,51.66768105296137,3.7401055408970976
1107,0.04395447508166516,0.0288335167702022,691,30.372542281430626,3.8019417475728154
1108,0.11344916719142469,0.08078929099384755,720,81.68340037782578,3.7737089201877936
1109,0.1291962347340677,0.0935280077059034,711,91.85852289592212,3.781279847182426
1110,0.13216818525160817,0.0937396296809073,711,93.97157971389342,3.781279847182426
1111,0.1327318788099005,0.0946648802894929,711,94.37236583383927,3.781279847182426
1112,0.13527050810411417,0.0951523515326073,711,96.17733126202518,3.781279847182426
1113,0.13951575707810732,0.1007568919199132,691,96.40538814097216,3.8019417475728154
1114,0.13259780631911663,0.0942063613429757,725,96.13340958135956,3.764319248826291
1115,0.1316333071288965,0.0943829439888294,725,95.43414766844997,3.764319248826291
1116,0.13053876133986103,0.09556488913998826,728,95.03221825541884,3.753514526710403
1117,0.11939403076855983,0.0847559293908239,739,88.23218873796571,3.75695067264574
1118,0.09239513500292644,0.0662196011962216,793,73.26934205732067,3.778861788617886
1119,0.12076846062716248,0.0996626530830062,691,83.45100629336928,3.5575418994413406
1120,0.12039223799035746,0.0999333724764936,697,83.91338987927915,3.5448504983388704
1121,0.1040651985146772,0.0874578219505747,716,74.51068213650888,3.5626304801670146
1122,0.08947715711786769,0.0728815182921455,683,61.112898311503635,3.6117908787541713
1123,0.08947715711786769,0.0728815182921455,683,61.112898311503635,3.6117908787541713
1124,0.08861329142669888,0.0729680119290558,690,61.14317108442223,3.595814977973568
1125,0.09099457917381178,0.0778099312491654,690,62.78625962993012,3.595814977973568
1126,0.09423267377396977,0.08168648397005225,690,65.02054490403914,3.595814977973568
1127,0.09432705692339396,0.0845874859276862,742,69.99067623715833,3.7721866422689843
1128,0.08013335539346554,0.05974253202356555,920,73.7226869619883,3.6729032258064516
1129,0.055248177850102505,0.037998682676129,1035,57.181864074856094,3.75481520041645
1130,0.10136574036394101,0.0805215454807474,874,88.59365707808445,3.8375900458415195
1131,0.44101791648223626,0.2739572541051891,1003,442.34097023168295,3.5311920938851142
1132,0.08426974351214886,0.0728815182921455,737,62.106800968453705,3.60082304526749
1133,0.10170414781971057,0.0757761284547673,911,92.65247866375633,3.7673846153846156
1134,0.31862642362815713,0.2344670564486181,911,290.26867192525117,3.7673846153846156
1135,0.33922934246153075,0.25044255665682924,878,297.843362681224,3.77027027027027
1136,0.36761454837982915,0.27784009469388,814,299.23824238118095,3.691711851278079
1137,0.36761454837982915,0.27784009469388,814,299.23824238118095,3.691711851278079
1138,0.36761454837982915,0.27784009469388,814,299.23824238118095,3.691711851278079
1139,0.362648591294098,0.27588001664320183,846,306.8007082348069,3.6833084947839048
1140,0.4424624797325235,0.33569344192202394,846,374.3232578537149,3.6833084947839048
1141,0.4675653546184221,0.3644564092436799,804,375.92254511321136,3.665562913907285
1142,0.4325123508338291,0.3314656363095369,828,358.1202264904105,3.748489425981873
1143,0.338642434982307,0.252076214343144,828,280.3959361653502,3.7719167904903417
1144,0.2372283284542128,0.1636647267168191,823,195.23891431781712,3.821300929235168
1145,0.30321907218712324,0.2312820318863761,834,252.88470620406076,3.8725341426403643
1146,1.7438638221142582,1.5791968944089227,861,1501.4667508403763,3.8594436310395315
1147,2.755670536344439,2.3725860382552977,895,2466.3251300282727,3.8345968297725705
1148,1.9440362317553477,1.7054114694861109,875,1701.0317027859292,3.8134441087613293
1149,2.0374133525266336,1.8509331270035956,836,1703.2775627122655,3.850079744816587
1150,2.9826134092998937,2.502154651313095,912,2720.143429281503,3.802013422818792
1151,3.266004138889342,2.519789118298399,897,2929.6057125837397,3.788381742738589
1152,2.321818428070113,1.709906800726847,839,1948.0056611508248,3.6476190476190475
1153,1.1971432128414128,0.9097344734849271,840,1005.6002987867867,3.6495659037095503
1154,0.9572453206457766,0.600124600339106,749,716.9767451636867,4.047302904564315
1155,0.984399484022333,0.7664325989535735,738,726.4868192084817,4.064243448858833
1156,1.0517679600031882,0.6910369789036783,699,735.1858040422285,4.086050724637682
1157,1.21300770907184,0.9527589730329012,686,832.1232884232822,4.100824931255729
1158,1.1512037508405837,0.8461799771237992,769,885.2756843964088,4.2034405385190725
1159,0.9797164568834926,0.7162265969535393,838,821.0023908683668,4.213316095669037
1160,0.6661051004771668,0.5479140600514536,816,543.5417619893681,4.232588699080158
1161,0.6646646528990919,0.5478055386815325,771,512.4564473851999,4.12826420890937
1162,0.6646646528990919,0.5478055386815325,771,512.4564473851999,4.12826420890937
1163,0.780960515527477,0.6157630663392757,840,656.0068330430807,4.029581529581529
1164,1.0881181101166817,0.8340068012175366,929,1010.8617242983973,4.024419297200715
1165,0.9869676429150808,0.7015970175973629,960,947.4889371984775,4.021726700971984
1166,0.7076696156167412,0.5873583364670144,861,609.3035390460142,3.7932460372157135
1167,0.7793054161232346,0.6744703946107691,764,595.3893379181512,3.6819383259911893
1168,0.7793054161232346,0.6744703946107691,764,595.3893379181512,3.6819383259911893
1169,0.7724553498332904,0.6588692898346822,776,599.4253514706334,3.6721595836947096
1170,0.8544145512865364,0.5285055257479845,798,681.8228119266561,3.7408
1171,0.7291963705194329,0.3718286956566338,745,543.2512960369775,3.763048881524441
1172,0.20029226623618332,0.1421349729901011,763,152.82299913820788,3.74206672091131
1173,0.2211389377431034,0.1620211202703187,719,158.99889623729135,3.5796418473138547
1174,0.21728428667949468,0.160214407961125,719,156.22740212255667,3.5796418473138547
1175,0.22830160849462916,0.1665357915747476,620,141.54699726667008,3.707373271889401
1176,0.16992181660180758,0.1269526168728503,777,132.0292514996045,3.6463414634146343
1177,0.15571587038318402,0.1204497115890187,751,116.94261865777119,3.635434412265758
1178,0.17377661556428747,0.1369407132655178,651,113.12857673235115,3.5972894482090996
1179,0.18082355894119398,0.1507244805718312,626,113.19554789718744,3.6485148514851486
1180,0.18082355894119398,0.1507244805718312,626,113.19554789718744,3.6485148514851486
1181,0.17099142277044715,0.1303867585833766,663,113.36731329680647,3.637750238322212
1182,0.19094224758858386,0.1507244805718312,663,126.5947101512311,3.637750238322212
1183,0.20921485892652605,0.1634170684092428,634,132.64222055941752,3.656126482213439
1184,0.18608884566114398,0.1506434486651222,700,130.26219196280078,3.6458149779735685
1185,0.16188260200516152,0.1149682527095065,815,131.93432063420664,3.6803751803751803
1186,0.10834441979559713,0.0718425555919558,704,76.27447153610038,3.669619131975199
1187,0.09660992387567906,0.0671282902506133,592,57.193074934402006,3.687958115183246
1188,0.09935740588270747,0.0671282902506133,544,54.05042880019286,3.740863787375415
1189,0.09643141024721816,0.0699689378728762,719,69.33418396774985,3.588285960378984
1190,0.07302702802850278,0.0464510656652552,882,64.40983872113945,3.641701617735171
1191,0.3832303348120999,0.3189385777197263,851,326.129014925097,3.647281921618205
1192,0.5213779758407151,0.4287718242556527,808,421.27340447929777,3.61484593837535
1193,0.06633130390668233,0.0352021420405696,787,52.202736174559,3.5833333333333335
1194,0.09530310585649948,0.056836840063702,346,32.97487462634882,4.016616314199395
1195,0.0956047202438338,0.056836840063702,346,33.079233204366496,4.016616314199395
1196,0.46458385681603676,0.38268621843800454,750,348.43789261202755,3.752205292702486
1197,1.2112127087449904,1.0034383424809066,743,899.931042597528,3.7502034174125307
1198,1.246540946019188,1.066471923353715,723,901.249103971873,3.753899480069324
1199,1.240989796547092,1.057000415183922,723,897.2356229035474,3.753899480069324
1200,1.170661897921273,0.9370100627988712,767,897.8976757056165,3.790022338049144
1201,0.12063885545174692,0.0903861462111345,678,81.79314399628441,3.496954933008526
1202,0.11438688897309869,0.08234326527459415,754,86.24771428571641,3.7054478301015696
1203,0.1148733150009455,0.0811859162584675,773,88.79707249573087,3.7587412587412588
1204,0.12058027988317803,0.083438904117352,773,93.20855634969662,3.7587412587412588
1205,0.11300852205230506,0.06967043768330031,892,100.80360167065612,3.7393302692055155
1206,0.06909925496078419,0.04398227637600175,892,61.636535425019495,3.7393302692055155
1207,0.020169431775491815,0.009628382766108,691,13.937077356864844,3.8019417475728154
1208,0.1113714408200133,0.079232287914281,691,76.95766560662919,3.8019417475728154
1209,0.13951575707810732,0.1007568919199132,691,96.40538814097216,3.8019417475728154
1210,0.12699694586377547,0.0867280243447761,816,103.62950782484077,3.874239350912779
1211,0.13937391320601208,0.1019813814858179,726,101.18546098756477,3.754435107376284
1212,0.2198031949026969,0.17904613062743374,804,176.7217687017683,3.9267399267399266
1213,0.13951575707810732,0.1007568919199132,691,96.40538814097216,3.8019417475728154
1214,0.13951575707810732,0.1007568919199132,691,96.40538814097216,3.8019417475728154
1215,0.1324971721111691,0.0947189944468682,725,96.0604497805976,3.764319248826291
1216,0.1273402114508036,0.0925209082418588,749,95.3778183766519,3.7289048473967683
1217,0.13069612902544647,0.0941602006857323,739,96.58443934980494,3.732304900181488
1218,0.11629101023911474,0.0827148768985795,779,90.59069697627038,3.7859504132231403
1219,0.1242742806227628,0.1002567196669495,716,88.98038492589816,3.5913312693498454
1220,0.13102193494431036,0.1118674842154377,697,91.32228865618431,3.5448504983388704
1221,0.12125900566153736,0.10067915453540754,716,86.82144805366075,3.5626304801670146
1222,0.08561389730663226,0.0728815182921455,716,61.29955047154869,3.5626304801670146
1223,0.08926446828461335,0.07463250631891855,690,61.59248311638321,3.595814977973568
1224,0.08865264805146561,0.07304560070359589,690,61.17032715551127,3.595814977973568
1225,0.08947715711786769,0.0728815182921455,683,61.112898311503635,3.6117908787541713
1226,0.08947715711786769,0.0728815182921455,683,61.112898311503635,3.6117908787541713
1227,0.091281452950479,0.0747040508524721,742,67.73083808925541,3.7721866422689843
1228,0.11422523590116977,0.0815193200994679,802,91.60863919273815,3.8223076923076924
1229,0.08602824707687513,0.065856456794369,906,77.94159185164887,3.8405710886377156
1230,0.1776759808002932,0.1395581861201932,819,145.51662827544013,3.629453681710214
1231,0.08947715711786769,0.0728815182921455,683,61.112898311503635,3.6117908787541713
1232,0.08947715711786769,0.0728815182921455,683,61.112898311503635,3.6117908787541713
1233,0.17281365028453977,0.1356164447092637,819,141.53437958303806,3.769465648854962
1234,0.305020385126169,0.2314543788743946,825,251.64181772908944,3.725722757598221
1235,0.3417899041753199,0.25000531539317616,888,303.50943490768407,3.796273291925466
1236,0.36761454837982915,0.27784009469388,814,299.23824238118095,3.691711851278079
1237,0.36761454837982915,0.27784009469388,814,299.23824238118095,3.691711851278079
1238,0.36761454837982915,0.27784009469388,814,299.23824238118095,3.688664596273292
1239,0.3629076972744132,0.2765563997845506,846,307.01991189415355,3.6833084947839048
1240,0.4211729023605176,0.3238969546287255,846,356.31227539699785,3.75320970042796
1241,0.30657999417237647,0.2212469130212916,804,246.4903153145907,3.743690851735016
1242,0.24486976534839627,0.1653037294792958,804,196.8752913401106,3.743690851735016
1243,0.2949958840283888,0.2212469130212916,598,176.4075386489765,3.7155067155067156
1244,0.2949958840283888,0.2212469130212916,598,176.4075386489765,3.7420118343195266
1245,0.2649505109578349,0.2212469130212916,679,179.9013969403699,3.6052631578947367
1246,1.7796919577154127,1.4320071963197047,861,1532.3147755929704,3.8595464520848575
1247,2.866875282771491,2.4666303296533227,875,2508.5158724250546,3.8246614397719174
1248,2.1477414142897686,1.93483856896514,875,1879.2737375035476,3.8134441087613293
1249,1.9902856916961207,1.782068741227973,889,1769.3639799178513,3.8023426061493413
1250,4.564708910969603,3.5662785383469364,872,3980.4261703654943,3.838709677419355
1251,4.860262108626491,3.300567775052393,937,4554.065595783022,3.8315151515151515
1252,1.250220793096704,0.9477496892574493,794,992.675309718783,3.6229648671808055
1253,1.3340899392165,1.0514815411757246,665,887.1698095789725,3.6098360655737705
1254,1.3453101115133423,0.9124084725787298,741,996.8747926313868,3.5566311713455954
1255,1.138424189869437,0.8866649756598306,777,884.5555955285525,4.007042253521127
1256,1.0658573022994917,0.828062890163052,811,864.4102721648878,4.041666666666667
1257,1.0601948719105838,0.8107879109689713,805,853.4568718880199,4.046121593291405
1258,1.0906492897854516,0.8313983018513336,825,899.7856640729976,4.098208360982084
1259,1.1340918993522233,0.8536154548923953,863,978.7213091409687,4.058457711442786
1260,1.0790254060842543,0.6805878703559912,970,1046.6546439017268,4.0713926596279535
1261,0.5731498635048039,0.451992339694617,804,460.81249025786235,4.091168091168091
1262,0.5193510530681774,0.3924745487810777,863,448.19995879783716,4.126159554730983
1263,0.5428524409286564,0.34993778249041096,848,460.3388699075006,4.113924050632911
1264,0.6733438317201698,0.4823296912416115,941,633.6165456486798,4.007566938300349
1265,0.7436845909212801,0.6067848354963125,845,628.4134793284817,4.019299499642602
1266,0.7753139889521562,0.670492171380146,764,592.3398875594473,3.6819383259911893
1267,0.7793054161232346,0.6744703946107691,764,595.3893379181512,3.6819383259911893
1268,0.7793054161232346,0.6744703946107691,764,595.3893379181512,3.6819383259911893
1269,0.7793054161232346,0.6744703946107691,764,595.3893379181512,3.6819383259911893
1270,0.761062362507839,0.6451350391460451,795,605.044578193732,3.667771333885667
1271,0.3670345703384364,0.2872837972984074,735,269.77040919875077,3.6836555360281196
1272,0.2937443694470582,0.2220685522106423,763,224.1269538881054,3.74206672091131
1273,0.22461043763785943,0.1710303493628197,741,166.43633428965384,3.7607973421926912
1274,0.2188806074734153,0.1662424512825619,654,143.1479172876136,3.61784140969163
1275,0.21480467783391918,0.1579890033722207,670,143.91913414872585,3.6180851063829786
1276,0.1703547480222446,0.1260140178333204,777,132.36563921328406,3.6463414634146343
1277,0.18082355894119398,0.1507244805718312,626,113.19554789718744,3.6485148514851486
1278,0.18082355894119398,0.1507244805718312,626,113.19554789718744,3.6485148514851486
1279,0.18082355894119398,0.1507244805718312,626,113.19554789718744,3.6485148514851486
1280,0.20318473018514885,0.1634170684092428,750,152.38854763886164,3.5892116182572615
1281,0.17237429153868733,0.1286638902302928,700,120.66200407708112,3.563302752293578
1282,0.18022102353657107,0.1398176156222506,683,123.09095907547804,3.6935185185185184
1283,0.17558913308351945,0.1330957799431339,683,119.92737789604378,3.660731021555764
1284,0.2049676553646784,0.1627243829026991,777,159.2598682183551,3.687448728465956
